timestamp,range_regime,S1_direction,S1_pct_change,S1_range,S2_direction,S2_pct_change,S2_range,S3_direction,S3_pct_change,S3_range,S4_direction,S4_pct_change,S4_range
2023-09-08 00:00:00+00:00,High Range,Down,-0.05754419661,255.9,Down,-1.512644134,649,Down,-0.05381568708,238.7,Up,0.328879833,173.1
2023-09-09 00:00:00+00:00,Normal Range,Down,-0.2741323326,80.1,Up,0.08478874439,67.3,Up,0.06847009946,159.1,Up,0.09355043219,74.2
2023-09-10 00:00:00+00:00,Low Range,Down,-0.220526328,166.1,Down,-0.2039821022,84.2,Down,-0.3789318543,197.3,Up,0.5571280071,528.6
2023-09-11 00:00:00+00:00,Normal Range,Up,0.2183642812,247.3,Down,-1.131552108,340,Down,-1.491884119,834.7,Down,-0.23680985,328.3
2023-09-12 00:00:00+00:00,High Range,Up,2.441313061,873.2,Up,1.252891587,622.9,Down,-0.751326321,699.9,Down,-0.2525954765,498
2023-09-13 00:00:00+00:00,High Range,Up,0.2346490719,224,Up,1.152342543,402.2,Down,-0.3975588891,392.1,Up,0.4957708028,256
2023-09-14 00:00:00+00:00,Normal Range,Down,-0.1064483268,430.1,Up,0.9529447712,315,Up,0.7562917114,464,Down,-0.4551001633,419
2023-09-15 00:00:00+00:00,Normal Range,Up,0.252731957,218.4,Down,-0.6095427301,337.8,Down,-0.350932982,313.4,Up,1.020036015,574.9
2023-09-16 00:00:00+00:00,Normal Range,Down,-0.2553485941,265.7,Down,-0.04712855161,144.3,Up,0.1659713473,139.7,Down,-0.0289968593,117
2023-09-17 00:00:00+00:00,Low Range,Down,-0.07044110446,160.7,Up,0.09687803922,138.3,Down,-0.3325311913,133.2,Up,0.1840131492,148.6
2023-09-18 00:00:00+00:00,Low Range,Up,0.4559820775,382.1,Up,2.063825793,625,Down,-1.606792081,763.4,Up,0.007851112989,324.8
2023-09-19 00:00:00+00:00,High Range,Up,0.1233649472,197.8,Up,1.64806649,730,Down,-0.3731946342,612,Up,0.2695139532,243
2023-09-20 00:00:00+00:00,High Range,Down,-0.6758371666,394.3,Up,0.2713598721,258.7,Up,0.3632940134,286.2,Down,-0.2814134681,557.9
2023-09-21 00:00:00+00:00,Normal Range,Down,-0.1792848526,231.6,Down,-1.243204689,449.5,Down,-0.3248162618,409.7,Down,-0.3134843314,191.9
2023-09-22 00:00:00+00:00,High Range,Up,0.3811302848,205.9,Down,-0.08891823649,178.3,Down,-0.2388274922,174.2,Up,0.0007528278095,159.9
2023-09-23 00:00:00+00:00,Low Range,Down,-0.1385192741,114,Up,0.1228802219,61.2,Up,0.08357647059,69.9,Down,-0.08087388939,78.6
2023-09-24 00:00:00+00:00,Low Range,Down,-0.05948123329,46.6,Up,0.1521817743,74.5,Up,0.277574048,152.9,Down,-1.608698751,658.9
2023-09-25 00:00:00+00:00,Normal Range,Down,-0.4852777481,362.2,Down,-0.1551420987,213,Up,1.061980855,442.4,Down,-0.1928530483,192.4
2023-09-26 00:00:00+00:00,Low Range,Up,0.0669443335,167,Down,-0.1737107583,157.8,Down,-0.3788686487,222.8,Up,0.1750563773,200.9
2023-09-27 00:00:00+00:00,Low Range,Up,0.1385036267,92.4,Up,1.946275481,631,Down,-2.001442683,799.9,Up,0.5316511697,274.9
2023-09-28 00:00:00+00:00,High Range,Up,0.2936311628,224.7,Up,0.1036426221,246.2,Up,2.567987818,858.7,Down,-0.487032125,382.7
2023-09-29 00:00:00+00:00,High Range,Down,-0.1736284647,280.2,Down,-0.0241055005,291.5,Down,-0.4926126647,473,Up,0.2434241918,248
2023-09-30 00:00:00+00:00,Normal Range,Up,0.1238337133,73.9,Up,0.0003714130782,81.6,Up,0.3027005345,194.6,Down,-0.2036592004,140.6
2023-10-01 00:00:00+00:00,Low Range,Up,0.4114875144,125.2,Up,0.4149745583,217.6,Down,-0.4136276321,198.3,Up,3.398530026,1350.2
2023-10-02 00:00:00+00:00,High Range,Down,-0.05503656,419.4,Up,0.7766573697,525.2,Down,-0.4861069222,774.5,Down,-2.0270198,840
2023-10-03 00:00:00+00:00,High Range,Up,0.2729486092,267.2,Down,-0.01306587013,206.7,Down,-0.454098319,356.9,Down,-0.04375729288,336.7
2023-10-04 00:00:00+00:00,Normal Range,Down,-0.05289654166,336.1,Up,0.5931219751,291.8,Down,-0.138969521,302.3,Up,0.8651355113,325
2023-10-05 00:00:00+00:00,Normal Range,Down,-0.4823539159,267.2,Up,0.3073214169,231.8,Down,-0.8552683811,776.5,Down,-0.2740803023,161.4
2023-10-06 00:00:00+00:00,Normal Range,Up,0.3281225477,200.2,Up,0.9524086699,335,Up,0.7088288288,879.6,Down,-0.1091359297,598.4
2023-10-07 00:00:00+00:00,High Range,Down,-0.09779232921,122.5,Up,0.1445008982,160.3,Down,-0.04010111209,92.2,Up,0.08883094182,116
2023-10-08 00:00:00+00:00,Low Range,Down,-0.06441684858,215,Down,-0.4504923903,181,Up,0.2291432847,318.8,Up,0.1374587713,188.3
2023-10-09 00:00:00+00:00,Low Range,Down,-0.1774117242,196.7,Down,-1.421098174,508,Up,0.4611013986,334.6,Down,-0.01558953833,213.3
2023-10-10 00:00:00+00:00,Normal Range,Up,0.06345545789,213.1,Down,-0.3688953794,240.8,Down,-0.4986542518,304.7,Up,0.08882585381,177.2
2023-10-11 00:00:00+00:00,Low Range,Down,-1.016752309,515.9,Up,0.303289697,317.1,Down,-2.055177488,727.6,Up,0.8946042071,307
2023-10-12 00:00:00+00:00,High Range,Up,0.005583576839,216.6,Down,-0.1433043375,259.9,Down,-0.7332056032,319.1,Up,0.4254488241,182.2
2023-10-13 00:00:00+00:00,Low Range,Up,0.2445408316,135.8,Up,0.002238029341,206.8,Down,-0.1980604252,302.7,Up,0.3472001615,411.6
2023-10-14 00:00:00+00:00,Low Range,Up,0.09124869179,157.9,Down,-0.05246667808,64.3,Up,0.05584491495,100.3,Down,-0.144,104.5
2023-10-15 00:00:00+00:00,Low Range,Up,0.1188684026,95.3,Down,-0.104211639,79.5,Up,0.4806169781,223.1,Up,0.6314540499,513.1
2023-10-16 00:00:00+00:00,Normal Range,Up,2.813580056,1073.2,Down,-0.596343098,340.6,Up,1.737751018,3025,Up,0.947234133,583.2
2023-10-17 00:00:00+00:00,High Range,Down,-0.9629190172,479.4,Up,0.6975754998,499.7,Up,0.02147221988,479,Down,-0.1157847319,254.3
2023-10-18 00:00:00+00:00,Normal Range,Up,1.056655627,792.4,Down,-1.23631977,523.5,Down,-0.05330546858,296.8,Down,-0.0180134359,193.7
2023-10-19 00:00:00+00:00,High Range,Down,-0.03073423016,328.6,Up,0.4858914783,271.6,Up,0.3404123632,531.2,Up,0.5747750842,377.6
2023-10-20 00:00:00+00:00,High Range,Up,1.786597902,840,Up,2.123616893,1077.5,Down,-1.092192733,596,Up,0.504334976,401.7
2023-10-21 00:00:00+00:00,High Range,Down,-0.2984520959,235.1,Up,0.7786365404,306.8,Up,1.133762494,529,Down,-0.7868580436,546.1
2023-10-22 00:00:00+00:00,High Range,Up,0.6954247142,399.7,Down,-0.6889610109,599.4,Up,0.02508705207,202,Up,0.2615095993,362.2
2023-10-23 00:00:00+00:00,Normal Range,Up,2.635300553,1080.6,Down,-0.413044538,657,Up,1.042931172,921.5,Up,6.814020107,5625.6
2023-10-24 00:00:00+00:00,High Range,Up,2.504686461,2466.5,Up,1.910489849,1178,Down,-2.211294389,1605.4,Up,0.3880316937,928.3
2023-10-25 00:00:00+00:00,High Range,Up,0.2786213403,619.4,Up,0.5409934875,818.4,Up,1.337602901,962.5,Down,-0.4767277775,643.5
2023-10-26 00:00:00+00:00,High Range,Up,0.08959690093,421.5,Down,-1.200798408,821.8,Down,-0.4225298425,618.1,Up,0.5709641609,367
2023-10-27 00:00:00+00:00,High Range,Down,-0.1955847046,423,Down,-0.09329042365,324,Down,-1.309642315,870,Up,0.8450092386,546.5
2023-10-28 00:00:00+00:00,Normal Range,Up,0.5880235563,332.1,Up,0.2636935875,497.8,Down,-0.1278431946,318,Down,-0.1529051988,167.7
2023-10-29 00:00:00+00:00,Normal Range,Down,-0.1428709731,177.5,Up,0.6889338712,329.4,Up,0.8840881637,501.5,Down,-0.1359340113,369.3
2023-10-30 00:00:00+00:00,Normal Range,Down,-0.7732720122,399.8,Up,1.069126953,596,Down,-0.8995662445,838.2,Up,0.4883990652,329.4
2023-10-31 00:00:00+00:00,Normal Range,Down,-0.5759226071,460,Up,0.6381762393,546.8,Down,-0.3095284329,412.9,Up,0.7387207717,391.1
2023-11-01 00:00:00+00:00,Normal Range,Down,-0.8268064205,341.5,Up,0.2266841263,189.6,Up,0.2435915675,1173,Up,2.636777015,1283.7
2023-11-02 00:00:00+00:00,High Range,Down,-0.6701940035,852.5,Up,0.503975841,437,Down,-1.699380399,1168,Up,0.4710104295,394
2023-11-03 00:00:00+00:00,High Range,Down,-1.159412824,644.8,Down,-0.7806550437,495,Up,0.4144109965,694.6,Up,0.8515610014,398
2023-11-04 00:00:00+00:00,Low Range,Up,0.1596518782,202.4,Down,-0.1429973041,442.3,Up,0.1518460678,166.5,Up,0.8938692137,570
2023-11-05 00:00:00+00:00,Low Range,Up,0.2976928802,416.7,Down,-0.2012833233,187.3,Down,-0.05611960027,540,Down,-0.166458119,1099.2
2023-11-06 00:00:00+00:00,High Range,Down,-0.5838603303,394.7,Up,1.240917837,524.9,Down,-0.7318505323,371.5,Up,0.1780249235,351.9
2023-11-07 00:00:00+00:00,Low Range,Down,-0.3705341225,258,Down,-0.8428840147,435.8,Up,0.6384029244,351.7,Up,1.583726635,1077.7
2023-11-08 00:00:00+00:00,High Range,Down,-0.3660344852,205.1,Up,0.1697999819,277.2,Down,-0.0390528827,427,Up,0.8600652834,852.1
2023-11-09 00:00:00+00:00,Normal Range,Up,2.70106409,1349.2,Up,0.6228647954,479.1,Down,-0.4538676532,3195.9,Up,0.1901783912,647.4
2023-11-10 00:00:00+00:00,High Range,Up,0.1530517762,478.8,Up,0.8785668837,815.3,Up,0.3204946777,652.8,Up,0.3025434066,490
2023-11-11 00:00:00+00:00,Normal Range,Down,-0.6185323986,501.1,Down,-0.2301917816,224.4,Up,0.3236604429,320.3,Up,0.07594139048,623.8
2023-11-12 00:00:00+00:00,Low Range,Down,-0.06458192621,469.3,Down,-0.135709689,142.9,Up,0.05608343489,303.4,Down,-0.06171109506,287.7
2023-11-13 00:00:00+00:00,Low Range,Down,-0.3966499126,632.6,Down,-0.2712616917,359.9,Down,-0.381676281,527.8,Down,-0.5738920015,560.8
2023-11-14 00:00:00+00:00,High Range,Up,0.44372941,433.6,Down,-0.9801353416,521.7,Down,-0.4657071446,1054.8,Down,-1.553156146,1711.9
2023-11-15 00:00:00+00:00,High Range,Up,0.1695768453,297,Up,1.783022126,750.7,Up,0.6741232123,559.7,Up,3.799292581,1545.6
2023-11-16 00:00:00+00:00,High Range,Down,-1.074817542,605.5,Down,-0.5504503928,495.9,Down,-2.524683408,1101.5,Down,-0.426632903,938.9
2023-11-17 00:00:00+00:00,High Range,Up,0.5448363556,579.1,Up,0.02941734414,351.1,Up,0.3638972183,1152.2,Up,0.2894605682,512.5
2023-11-18 00:00:00+00:00,Normal Range,Down,-0.7664812585,313.2,Up,0.2088544375,354,Up,0.5945025675,535.2,Down,-0.1435844241,337.1
2023-11-19 00:00:00+00:00,Low Range,Down,-0.1612863544,184,Down,-0.1722249603,340.9,Up,0.4166323816,264.1,Up,2.089541639,926.2
2023-11-20 00:00:00+00:00,Normal Range,Down,-0.6065422011,347.2,Up,0.03203307752,376.3,Up,1.176505413,1180,Down,-0.3603915102,499.8
2023-11-21 00:00:00+00:00,Normal Range,Down,-0.2362356056,353.9,Down,-0.49419118,283.5,Down,-0.7421429647,1318.8,Down,-3.18744311,1470
2023-11-22 00:00:00+00:00,High Range,Up,1.740493046,865.2,Up,0.2942883311,420.1,Up,0.3211228055,414.8,Up,2.270465902,1320
2023-11-23 00:00:00+00:00,High Range,Down,-0.2189049407,285,Up,0.1248272241,514.2,Down,-0.5471118115,688.6,Up,0.3246927927,224.6
2023-11-24 00:00:00+00:00,Low Range,Up,0.3635934618,229.7,Up,0.854127705,844.9,Up,0.2572199058,874,Down,-0.3714967408,380
2023-11-25 00:00:00+00:00,Normal Range,Up,0.2768768084,168.6,Down,-0.4379724204,259.6,Up,0.3203612698,192.3,Up,0.002647912386,193.3
2023-11-26 00:00:00+00:00,Low Range,Down,-0.0005295670524,125.7,Down,-0.273788341,157.4,Down,-1.058335922,543.8,Up,0.4655918249,602.4
2023-11-27 00:00:00+00:00,Low Range,Down,-0.3734183808,385.8,Down,-0.7365006167,627.2,Down,-0.2930586955,445.4,Up,0.8655065177,503.1
2023-11-28 00:00:00+00:00,Low Range,Down,-0.9117912468,482,Up,0.9627346869,382.6,Up,2.55704698,1104,Down,-1.02166356,739.8
2023-11-29 00:00:00+00:00,High Range,Up,0.5527345816,428.7,Up,0.2038341868,604.8,Down,-0.8750977726,733.2,Up,0.1903869171,360.3
2023-11-30 00:00:00+00:00,Normal Range,Up,0.08959436745,459,Down,-0.0108261687,368.7,Down,-0.3654887752,521.7,Down,-0.03154097544,222
2023-12-01 00:00:00+00:00,Low Range,Up,1.033223833,636.6,Up,1.236790381,783.3,Up,0.5420187672,779.4,Down,-0.3276862668,308.7
2023-12-02 00:00:00+00:00,High Range,Up,0.1743408545,194.3,Down,-0.01161971013,195.5,Up,0.1459088702,171.5,Up,1.690588302,1139.5
2023-12-03 00:00:00+00:00,Normal Range,Down,-0.07277780454,293.8,Up,0.1649478257,179.7,Up,0.1208472992,480,Up,1.165768365,989.3
2023-12-04 00:00:00+00:00,Normal Range,Up,3.845191822,1629.5,Up,0.2138877715,860.5,Up,0.0379753833,799.9,Up,0.8898990214,922
2023-12-05 00:00:00+00:00,High Range,Down,-0.1978896533,363.1,Down,-0.4273443092,524.4,Up,3.97403363,2497.6,Up,1.596019286,1198.1
2023-12-06 00:00:00+00:00,High Range,Down,-0.8842671676,602.1,Up,0.3694048554,972.8,Up,0.2690783383,575.1,Down,-0.4471088025,542.1
2023-12-07 00:00:00+00:00,Normal Range,Up,0.5592220235,345.8,Down,-1.848027824,1223.5,Up,0.5610279959,994.4,Down,-0.3516782972,398.5
2023-12-08 00:00:00+00:00,Normal Range,Up,0.3755543237,299.7,Up,0.5260166549,680,Up,0.1666388172,579.9,Up,1.026962918,1025.7
2023-12-09 00:00:00+00:00,High Range,Up,0.236147805,318,Down,-1.073252411,624.3,Up,0.1916137068,418.7,Down,-0.4280285868,585
2023-12-10 00:00:00+00:00,Low Range,Up,0.4419881923,312,Down,-0.3810824654,451.5,Up,0.2088660675,289.7,Down,-0.0948654097,546.7
2023-12-11 00:00:00+00:00,Low Range,Down,-4.009805958,3561.3,Up,0.6969693367,760.1,Down,-2.284008634,1083.3,Down,-0.2619660991,1151.8
2023-12-12 00:00:00+00:00,High Range,Up,0.7736648648,760.9,Up,0.03943227147,699.7,Down,-2.096296991,1355.9,Up,1.916066234,866
2023-12-13 00:00:00+00:00,High Range,Down,-1.128269609,968.2,Down,-0.02728619319,502.5,Up,2.687442275,1239.4,Up,1.748773675,1517
2023-12-14 00:00:00+00:00,High Range,Down,-0.1334110787,279.5,Up,1.055869288,652.3,Down,-0.1238736396,2310.1,Down,-0.4257642932,409
2023-12-15 00:00:00+00:00,High Range,Down,-0.982053016,687.5,Up,0.4468476587,535.3,Down,-2.162616822,1141.6,Up,0.2235255908,430.9
2023-12-16 00:00:00+00:00,Normal Range,Up,0.7715402211,810.3,Up,0.1373788772,254.2,Up,0.4177095632,501.1,Down,-0.5631729564,424.7
2023-12-17 00:00:00+00:00,Low Range,Down,-0.8711814867,549,Up,0.1448030726,391.9,Up,0.3368286652,980,Down,-1.72027796,1022.9
2023-12-18 00:00:00+00:00,Normal Range,Down,-0.8802655291,676.9,Up,0.2561402996,784.9,Up,0.6461305096,863.2,Up,3.064519635,1444.7
2023-12-19 00:00:00+00:00,High Range,Up,0.736083315,954.9,Up,0.04187419596,456.9,Down,-2.609757232,1207.6,Up,0.9944653764,721.4
2023-12-20 00:00:00+00:00,High Range,Up,1.044252474,691.7,Up,0.3542349088,400.8,Up,2.663483419,1604.5,Down,-0.7371660213,1029.9
2023-12-21 00:00:00+00:00,High Range,Down,-0.383217148,458.4,Up,0.9836615267,661.4,Down,-1.110534958,901,Up,0.9539689293,738
2023-12-22 00:00:00+00:00,Low Range,Up,0.6289809643,582.6,Down,-0.8817703322,1003.5,Down,-0.1603354711,419.2,Up,0.6549554022,455.6
2023-12-23 00:00:00+00:00,Low Range,Down,-0.8341060747,718.8,Down,-0.1125318286,196.5,Up,0.4481105018,324.1,Down,-0.1212929693,222.5
2023-12-24 00:00:00+00:00,Low Range,Down,-0.4507698078,540.7,Up,0.3184157324,312,Down,-0.01877865462,340,Down,-1.488831473,1163.5
2023-12-25 00:00:00+00:00,Normal Range,Up,0.6022079408,522.4,Down,-0.1548513543,277.2,Up,0.9273062286,731.7,Up,0.02477001727,417.8
2023-12-26 00:00:00+00:00,Low Range,Down,-1.877239928,985.1,Down,-0.1708223308,756.4,Down,-1.570692884,1273,Up,1.163877467,767.1
2023-12-27 00:00:00+00:00,High Range,Down,-0.1243576422,434.3,Up,1.349862778,847.9,Down,-0.01648888858,510.3,Up,0.932821087,739.7
2023-12-28 00:00:00+00:00,Normal Range,Down,-0.4473716913,719.9,Down,-0.3405040292,438.4,Down,-1.209871961,860.6,Up,0.02300993419,419
2023-12-29 00:00:00+00:00,Normal Range,Up,0.2920180939,716,Up,0.4316024763,743.1,Down,-2.476182042,1491.9,Up,0.5947971381,1005.1
2023-12-30 00:00:00+00:00,High Range,Up,0.1261429478,395.6,Down,-0.5091557884,655.2,Up,1.403170727,739.5,Down,-0.8181627906,444.4
2023-12-31 00:00:00+00:00,Low Range,Up,0.1444007369,477.9,Up,0.7730500316,725.5,Up,0.2116921747,360.6,Down,-0.7922273099,683.6
2024-01-01 00:00:00+00:00,Low Range,Down,-0.09783995841,624.1,Up,1.076347327,560.9,Up,0.2792099739,284.4,Up,3.228230681,1419
2024-01-02 00:00:00+00:00,High Range,Up,2.233536738,1364.1,Up,0.5940086072,786.1,Down,-1.067562458,981.9,Down,-0.04777639757,740.9
2024-01-03 00:00:00+00:00,High Range,Up,0.4897764992,567.7,Down,-3.254646018,2082.3,Down,-1.862383915,3405.8,Down,-0.1514639574,1144.9
2024-01-04 00:00:00+00:00,High Range,Up,0.7976755855,665,Down,-0.007177371369,622.9,Up,1.840317494,1235.7,Up,0.3655957984,970.8
2024-01-05 00:00:00+00:00,High Range,Down,-1.131755762,1984,Up,0.2905384815,873.4,Down,-0.3801699341,1119.1,Up,1.242557954,1093.6
2024-01-06 00:00:00+00:00,High Range,Down,-1.018001916,637,Down,-0.06087541594,386.2,Up,0.6707244465,483.5,Down,-0.01205586643,504.9
2024-01-07 00:00:00+00:00,Low Range,Down,-0.1733528071,443.7,Up,0.3953920306,319,Up,0.005220865302,800,Down,-0.3164133166,705.4
2024-01-08 00:00:00+00:00,Low Range,Down,-0.6521407476,816.9,Up,2.307330881,1177.1,Up,2.253277535,1319.9,Up,2.912134258,1668.6
2024-01-09 00:00:00+00:00,High Range,Down,-0.5347798504,919.8,Down,-0.2074000509,577.9,Up,0.2024690934,1700,Down,-1.294342522,3682.8
2024-01-10 00:00:00+00:00,High Range,Down,-0.2721522144,622.9,Down,-0.996338207,1276.9,Up,1.932348051,2158.4,Up,0.5449256626,2979.3
2024-01-11 00:00:00+00:00,High Range,Down,-1.262456336,867.9,Up,2.158484178,1560.9,Down,-1.171059201,3427.5,Down,-0.386092086,893.2
2024-01-12 00:00:00+00:00,High Range,Down,-0.2956543132,694,Down,-0.5257473339,852.5,Down,-4.616388877,2898.9,Down,-2.384444987,2630
2024-01-13 00:00:00+00:00,High Range,Up,0.7525298558,704.3,Down,-1.111317297,752.1,Up,0.6272313156,763.6,Down,-0.1228464,364.5
2024-01-14 00:00:00+00:00,Low Range,Down,-0.207485343,343.9,Up,0.1854645384,341,Up,0.3338259016,308.8,Down,-2.89647695,1304.1
2024-01-15 00:00:00+00:00,Low Range,Up,2.423391454,1109.8,Down,-0.1085474064,278.6,Up,0.01030444965,813,Down,-0.4435140173,1034.7
2024-01-16 00:00:00+00:00,Normal Range,Up,0.5887333882,478.9,Up,0.3028148924,564.4,Up,0.3655471784,1400,Up,0.1895408744,763.5
2024-01-17 00:00:00+00:00,Normal Range,Down,-0.8218765215,443.5,Down,-0.2281514589,319.5,Down,-0.7160094656,734.9,Up,0.9625845123,596.8
2024-01-18 00:00:00+00:00,Low Range,Down,-0.01472537182,283.8,Down,-0.5542685222,549.8,Down,-1.707095188,1363.7,Down,-1.173772358,1248.9
2024-01-19 00:00:00+00:00,High Range,Down,-0.2809559763,632.4,Up,0.6421223527,445.8,Down,-0.5608643967,1193,Up,1.025723098,1185.9
2024-01-20 00:00:00+00:00,Normal Range,Down,-0.07704844451,253.5,Down,-0.1114580831,327.8,Up,0.00745487994,226.5,Up,0.2529660997,361.5
2024-01-21 00:00:00+00:00,Low Range,Down,-0.1475110214,110.4,Up,0.2173892156,282.5,Down,-0.1085789342,364.9,Down,-0.2293908186,320
2024-01-22 00:00:00+00:00,Low Range,Down,-1.073355155,1026.3,Down,-0.7881634479,981.2,Down,-0.232053811,920.7,Down,-2.819360971,1401.2
2024-01-23 00:00:00+00:00,High Range,Up,1.257863225,664.7,Down,-3.031838422,1475.7,Up,1.425475287,1100,Up,1.233377322,915
2024-01-24 00:00:00+00:00,Normal Range,Down,-0.2459269138,697,Up,1.014030564,904.3,Down,-0.1594721745,533.4,Down,-0.1303231915,678
2024-01-25 00:00:00+00:00,Low Range,Down,-0.5324510714,391.7,Up,0.7527831152,434.7,Down,-0.9064993589,744.7,Up,0.3818970737,423.6
2024-01-26 00:00:00+00:00,Low Range,Up,0.3454032583,436.9,Up,2.945284751,1469.1,Up,1.519920333,1105,Down,-0.2217220813,460.1
2024-01-27 00:00:00+00:00,High Range,Down,-0.1392131348,242.2,Down,-0.008144083204,443.5,Up,0.05916918794,190.7,Up,0.7967555196,460.1
2024-01-28 00:00:00+00:00,Low Range,Up,1.035337821,927.8,Down,-0.1915929484,428.5,Down,-0.7160269923,451.2,Down,-0.3117245437,563
2024-01-29 00:00:00+00:00,Normal Range,Up,0.2520156492,627.6,Up,0.2501904913,435.8,Up,1.770171334,1529.7,Up,0.7140397573,477.4
2024-01-30 00:00:00+00:00,Normal Range,Up,0.1476173315,686.9,Up,0.3736903537,347.6,Down,-0.3100201548,796,Down,-1.060894222,1084.4
2024-01-31 00:00:00+00:00,Normal Range,Up,0.108578392,455.7,Down,-0.7792389154,736,Up,2.521217353,1245.3,Down,-2.618916328,1486.5
2024-02-01 00:00:00+00:00,Normal Range,Down,-0.9689735788,808.1,Down,-0.1710638702,294.8,Up,1.980948669,1231.7,Up,0.3805701794,537.5
2024-02-02 00:00:00+00:00,Normal Range,Up,0.04318290514,503.6,Up,0.1058220704,339.8,Down,-0.463408358,967.3,Up,0.5682612138,464.9
2024-02-03 00:00:00+00:00,Low Range,Down,-0.06391552036,301.7,Down,-0.4089955856,203.9,Up,0.5537729857,406,Down,-0.5171707635,306.1
2024-02-04 00:00:00+00:00,Low Range,Down,-0.2730715196,225.2,Up,0.3885714286,409.7,Down,-0.3654603918,284.8,Down,-0.7322026942,800.5
2024-02-05 00:00:00+00:00,Low Range,Up,0.4639384735,590.9,Up,0.9659158664,581.3,Down,-1.078951756,1109.8,Down,-0.05127028571,562
2024-02-06 00:00:00+00:00,Normal Range,Up,0.167006692,381.3,Up,0.1171540681,475.9,Up,0.8165496108,747.8,Down,-0.1966916875,331.5
2024-02-07 00:00:00+00:00,Low Range,Down,-0.1606347394,416.2,Down,-0.2148347586,377.6,Up,1.331164822,843.4,Up,1.926021992,973.4
2024-02-08 00:00:00+00:00,High Range,Up,0.4760153679,488.3,Up,0.3154652045,479.3,Up,0.7820421282,907.6,Up,0.5367842691,630
2024-02-09 00:00:00+00:00,Normal Range,Up,2.155328568,1225.9,Up,1.969946956,1177.2,Up,0.9926647567,1060.9,Down,-1.066479086,1210.2
2024-02-10 00:00:00+00:00,High Range,Up,0.4191773088,464.3,Down,-0.2977995802,504.6,Up,0.01717094845,293.2,Up,1.169543543,1022.1
2024-02-11 00:00:00+00:00,Normal Range,Up,1.015239061,1060.6,Up,0.3865832388,527.4,Down,-0.2365521644,555.2,Up,0.02961330818,440.1
2024-02-12 00:00:00+00:00,Low Range,Down,-0.49623836,845,Down,-0.3281062423,687.6,Up,4.095946428,2571.6,Up,0.1513993916,792.7
2024-02-13 00:00:00+00:00,High Range,Up,0.2576906751,674.4,Down,-0.1364027616,639,Down,-2.299220661,1708.3,Up,1.723905007,948.5
2024-02-14 00:00:00+00:00,High Range,Down,-0.2923753028,501.6,Up,4.137345084,2313,Up,0.1616244615,882.3,Up,0.2683589858,704.7
2024-02-15 00:00:00+00:00,High Range,Up,0.3083566981,835.7,Up,0.7236995243,898.5,Down,-0.8584961516,1109,Down,-0.02138332794,757.4
2024-02-16 00:00:00+00:00,High Range,Up,0.3874878609,551.6,Up,0.2719800996,858.9,Down,-0.3713544099,999.8,Up,0.1948231605,579.7
2024-02-17 00:00:00+00:00,Low Range,Down,-0.3840939467,381.8,Down,-0.432544602,477,Down,-0.9237544878,1129.5,Up,0.8457245444,938.8
2024-02-18 00:00:00+00:00,High Range,Up,0.01760852949,663.4,Up,0.3337292943,672.2,Up,0.02757365347,450.2,Up,0.5794665284,833.5
2024-02-19 00:00:00+00:00,Normal Range,Down,-0.01341615573,556.9,Up,0.3967881247,444.2,Down,-0.3579890751,820.3,Down,-0.7177840286,523.2
2024-02-20 00:00:00+00:00,Low Range,Up,0.246266914,706.4,Up,0.7402587151,858.8,Down,-1.871921935,2302.9,Up,1.85192759,1301.7
2024-02-21 00:00:00+00:00,High Range,Down,-0.8241343243,561.2,Down,-1.693010091,1119,Down,-0.06217124747,939.6,Up,1.807812923,1328.2
2024-02-22 00:00:00+00:00,High Range,Down,-0.6150981439,734.8,Up,0.1949234562,522.3,Up,0.1289221067,818.3,Down,-0.7903227989,927.1
2024-02-23 00:00:00+00:00,Low Range,Down,-0.102890081,586.4,Down,-0.01950682837,485,Down,-0.1820342178,719.4,Down,-0.7599583274,715.9
2024-02-24 00:00:00+00:00,Low Range,Up,0.582802692,484.2,Up,0.1646830292,232.3,Up,0.8191305096,683.3,Up,0.06088728677,298.9
2024-02-25 00:00:00+00:00,Low Range,Up,0.1879768459,484.3,Down,-0.05183842659,303.2,Down,-0.1416619736,528,Up,0.3213234339,515.7
2024-02-26 00:00:00+00:00,Low Range,Down,-0.3096692933,415.1,Down,-0.9266615767,722.5,Up,4.740612953,2698.5,Up,1.795704949,1665
2024-02-27 00:00:00+00:00,High Range,Up,2.970554945,3285,Up,0.8022290673,1026.6,Up,0.3937689771,1263.3,Up,0.4760219773,1054.2
2024-02-28 00:00:00+00:00,High Range,Up,0.07253677211,595.6,Up,3.293998179,2505.4,Up,4.187303169,5359.2,Up,1.659568099,3395.7
2024-02-29 00:00:00+00:00,High Range,Up,0.2128412061,1694.8,Up,0.6370077722,1611.7,Down,-3.073478494,2999.9,Up,0.1971091746,1893.7
2024-03-01 00:00:00+00:00,High Range,Up,0.2983499256,997.4,Up,0.8826131082,1056.2,Up,0.07960896336,1550,Up,0.7320469401,1310
2024-03-02 00:00:00+00:00,High Range,Down,-0.5737570999,693.1,Down,-0.2777401873,625.6,Down,-0.1022617124,643.2,Up,0.328769693,556.6
2024-03-03 00:00:00+00:00,Low Range,Down,-0.1371697891,481.2,Down,-0.08845158083,773.3,Up,1.188691438,1193.4,Up,0.8662763687,695.1
