timestamp,open,high,low,close,volume,pct_change,range,range_pct,direction,volume_change,date,range_regime,session,session_label
2022-03-08 06:00:00+00:00,38336.1,39185.5,38000,38967.8,99524.344,1.647794116,1185.5,3.092385506,Up,38.31074062,2022-03-08,High Range,2,S2
2022-03-08 12:00:00+00:00,38967.8,39200,38117.9,39047.1,167942.903,0.2035013524,1082.1,2.776908114,Up,68.74555134,2022-03-08,High Range,3,S3
2022-03-08 18:00:00+00:00,39047,39340.5,38358.7,38709.9,82038.059,-0.8633185648,981.8,2.514405716,Down,-51.15122013,2022-03-08,High Range,4,S4
2022-03-09 00:00:00+00:00,38709.9,41893.5,38638.7,41509.2,168641.742,7.231483419,3254.8,8.408184986,Up,105.5652511,2022-03-09,Low Range,1,S1
2022-03-09 06:00:00+00:00,41509.3,42450,41421.9,42150.1,105641.178,1.543750437,1028.1,2.476794357,Up,-37.35763356,2022-03-09,Low Range,2,S2
2022-03-09 12:00:00+00:00,42150,42647.5,41642.9,42316.8,123662.539,0.3957295374,1004.6,2.383392645,Up,17.05903071,2022-03-09,Low Range,3,S3
2022-03-09 18:00:00+00:00,42316.8,42326,41671.1,41937.5,64114.352,-0.8963343164,654.9,1.547612296,Down,-48.15378002,2022-03-09,Low Range,4,S4
2022-03-10 00:00:00+00:00,41939.5,42034.3,38652.9,39192.8,162828.229,-6.549195865,3381.4,8.062566316,Down,153.9653352,2022-03-10,High Range,1,S1
2022-03-10 06:00:00+00:00,39190.2,39400,38740.1,39055.4,92327.56,-0.3439635419,659.9,1.683839327,Down,-43.29757158,2022-03-10,High Range,2,S2
2022-03-10 12:00:00+00:00,39055.3,40288.7,38512,39140.9,203520.531,0.2191763986,1776.7,4.549190507,Up,120.4331307,2022-03-10,High Range,3,S3
2022-03-10 18:00:00+00:00,39141,39662.5,38980,39407.2,61968.866,0.6801052605,682.5,1.743695869,Up,-69.55154072,2022-03-10,High Range,4,S4
2022-03-11 00:00:00+00:00,39407.1,39426.2,38200.1,38748.7,93252.022,-1.670764913,1226.1,3.111368256,Down,50.48205336,2022-03-11,High Range,1,S1
2022-03-11 06:00:00+00:00,38748.7,40200,38650.5,39878.4,141578.614,2.915452647,1549.5,3.998843832,Up,51.82363981,2022-03-11,High Range,2,S2
2022-03-11 12:00:00+00:00,39878.3,40242,38550,38790.6,167822.287,-2.727548567,1692,4.242909051,Down,18.53646696,2022-03-11,High Range,3,S3
2022-03-11 18:00:00+00:00,38790.7,39167.1,38287,38713,64425.969,-0.2003057434,880.1,2.26884279,Down,-61.61060003,2022-03-11,High Range,4,S4
2022-03-12 00:00:00+00:00,38713.1,39289.6,38630,39152.8,39493.32,1.135791244,659.6,1.703816021,Up,-38.69968801,2022-03-12,Low Range,1,S1
2022-03-12 06:00:00+00:00,39152.7,39274.4,38929.9,39054.1,38028.658,-0.251834484,344.5,0.8798882325,Down,-3.708632245,2022-03-12,Low Range,2,S2
2022-03-12 12:00:00+00:00,39054.1,39578.4,38637.9,39077.5,66934.969,0.05991688453,940.5,2.408197859,Up,76.01191449,2022-03-12,Low Range,3,S3
2022-03-12 18:00:00+00:00,39077.5,39195.4,38700,38792.6,28037.878,-0.7290640394,495.4,1.267737189,Down,-58.11176367,2022-03-12,Low Range,4,S4
2022-03-13 00:00:00+00:00,38792.7,39300,38667.5,39107.4,36684.684,0.8112351035,632.5,1.630461401,Up,30.83973045,2022-03-13,Low Range,1,S1
2022-03-13 06:00:00+00:00,39107.5,39184.1,38511.8,38727.4,45249.423,-0.9719363293,672.3,1.719107588,Down,23.34690685,2022-03-13,Low Range,2,S2
2022-03-13 12:00:00+00:00,38727.3,39053.3,38333,38921,79840.399,0.500163967,720.3,1.859928268,Up,76.44512064,2022-03-13,Low Range,3,S3
2022-03-13 18:00:00+00:00,38921,39050,37500,37743.7,74849.188,-3.024845199,1550,3.98242594,Down,-6.251485542,2022-03-13,Low Range,4,S4
2022-03-14 00:00:00+00:00,37743,38920,37522.1,38443.1,78990.198,1.854913494,1397.9,3.703733143,Up,5.532471508,2022-03-14,Low Range,1,S1
2022-03-14 06:00:00+00:00,38443.1,39287.4,38436.5,38885.1,83753.607,1.149751191,850.9,2.213401104,Up,6.030379871,2022-03-14,Low Range,2,S2
2022-03-14 12:00:00+00:00,38885,39160.5,38550,38727.7,99260.149,-0.4045261669,610.5,1.570014144,Down,18.51447664,2022-03-14,Low Range,3,S3
2022-03-14 18:00:00+00:00,38727.8,39989,38400,39653.8,98054.404,2.391047258,1589,4.102995781,Up,-1.214732208,2022-03-14,Low Range,4,S4
2022-03-15 00:00:00+00:00,39651.6,39800,38597.9,38740.1,70311.822,-2.298772307,1202.1,3.031655721,Down,-28.29305046,2022-03-15,High Range,1,S1
2022-03-15 06:00:00+00:00,38740.2,39000,38073.8,38630.5,75377.694,-0.2831683884,926.2,2.390798189,Down,7.204865207,2022-03-15,High Range,2,S2
2022-03-15 12:00:00+00:00,38630.5,39433,38437,39277.1,109372.7,1.673806966,996,2.578273644,Up,45.09955691,2022-03-15,High Range,3,S3
2022-03-15 18:00:00+00:00,39277.2,39901.8,39161.7,39271,89957.027,-0.01578523927,740.1,1.884299288,Down,-17.75184575,2022-03-15,High Range,4,S4
2022-03-16 00:00:00+00:00,39270.9,41804,38700,39298.6,193064.629,0.07053568928,3104,7.904071463,Up,114.6187301,2022-03-16,Low Range,1,S1
2022-03-16 06:00:00+00:00,39298.6,40760,39236.7,40492.8,121521.312,3.038785097,1523.3,3.876219509,Up,-37.05666717,2022-03-16,Low Range,2,S2
2022-03-16 12:00:00+00:00,40492.9,41188,40000.1,40417.9,141828.767,-0.1852176554,1187.9,2.933600705,Down,16.7110235,2022-03-16,Low Range,3,S3
2022-03-16 18:00:00+00:00,40417.8,41473.6,39270,41105.8,194174.953,1.702220309,2203.6,5.452053303,Up,36.9080174,2022-03-16,Low Range,4,S4
2022-03-17 00:00:00+00:00,41105.9,41498.4,40807.3,41052.2,58434.74,-0.1306381809,691.1,1.681267166,Down,-69.90613923,2022-03-17,High Range,1,S1
2022-03-17 06:00:00+00:00,41052.2,41100,40442.8,40743.4,65604.187,-0.7522130361,657.2,1.600888625,Down,12.26915188,2022-03-17,High Range,2,S2
2022-03-17 12:00:00+00:00,40743.4,41250,40530,40765.8,89618.105,0.0549782296,720,1.76715738,Up,36.60424601,2022-03-17,High Range,3,S3
2022-03-17 18:00:00+00:00,40765.8,41071.5,40618.6,40898.1,30331.762,0.324536744,452.9,1.110980282,Up,-66.15442605,2022-03-17,High Range,4,S4
2022-03-18 00:00:00+00:00,40898,40914,40170.1,40734.5,54168.205,-0.3997750501,743.9,1.81891535,Down,78.58575113,2022-03-18,Low Range,1,S1
2022-03-18 06:00:00+00:00,40734.4,40819.2,40084.2,40380.7,54319.394,-0.8683078676,735,1.804371735,Down,0.2791102271,2022-03-18,Low Range,2,S2
2022-03-18 12:00:00+00:00,40380.7,41688,40265.3,41634.8,119942.088,3.10569158,1422.7,3.523217775,Up,120.8089582,2022-03-18,Low Range,3,S3
2022-03-18 18:00:00+00:00,41634.6,42322.8,41570,41751.5,70704.756,0.2807760853,752.8,1.808111523,Up,-41.05092117,2022-03-18,Low Range,4,S4
2022-03-19 00:00:00+00:00,41751.6,41988,41500,41733.4,37862.185,-0.04359114381,488,1.168817482,Down,-46.45029961,2022-03-19,Normal Range,1,S1
2022-03-19 06:00:00+00:00,41733.4,41791.8,41519.3,41718.6,32019.975,-0.03546320214,272.5,0.6529542285,Down,-15.4301977,2022-03-19,Normal Range,2,S2
2022-03-19 12:00:00+00:00,41718.6,42150,41627.9,41869.7,57654.685,0.3621885682,522.1,1.251480155,Up,80.05849474,2022-03-19,Normal Range,3,S3
2022-03-19 18:00:00+00:00,41869.7,42446.6,41702.8,42188.2,58923.109,0.7606932937,743.8,1.776463648,Up,2.200036302,2022-03-19,Normal Range,4,S4
2022-03-20 00:00:00+00:00,42188.2,42269.3,41728.8,41882,43137.421,-0.7257953646,540.5,1.281163927,Down,-26.79031753,2022-03-20,Low Range,1,S1
2022-03-20 06:00:00+00:00,41882.1,41998,41555,41587.9,43960.279,-0.7024480625,443,1.057731107,Down,1.90752711,2022-03-20,Low Range,2,S2
2022-03-20 12:00:00+00:00,41587.9,41688,40900,41037.3,89956.94,-1.323942781,788,1.894781896,Down,104.6323227,2022-03-20,Low Range,3,S3
2022-03-20 18:00:00+00:00,41037.2,41666,40934.7,41261,58719.489,0.5453588451,731.3,1.78204166,Up,-34.72489282,2022-03-20,Low Range,4,S4
2022-03-21 00:00:00+00:00,41261,41443.8,40430,40918.9,67919.795,-0.8291122367,1013.8,2.457041759,Down,15.6682324,2022-03-21,Low Range,1,S1
2022-03-21 06:00:00+00:00,40918.9,41481.1,40738.4,41218.7,62075.789,0.7326687668,742.7,1.815053679,Up,-8.604275087,2022-03-21,Low Range,2,S2
2022-03-21 12:00:00+00:00,41218.8,41544.4,40727.7,41035.7,126194.421,-0.4442147758,816.7,1.98137743,Down,103.2908853,2022-03-21,Low Range,3,S3
2022-03-21 18:00:00+00:00,41035.7,41350,40845,40982,52206.455,-0.1308616644,505,1.230635763,Down,-58.63014023,2022-03-21,Low Range,4,S4
2022-03-22 00:00:00+00:00,40982,43517.7,40852,42850,136566.355,4.558098677,2665.7,6.504562979,Up,161.5890219,2022-03-22,Low Range,1,S1
2022-03-22 06:00:00+00:00,42850,43027.9,41995.3,42977,105663.693,0.2963827305,1032.6,2.409801634,Up,-22.62831281,2022-03-22,Low Range,2,S2
2022-03-22 12:00:00+00:00,42976.9,43188,42443,42611.9,82435.685,-0.8492934576,745,1.733489386,Down,-21.9829606,2022-03-22,Low Range,3,S3
2022-03-22 18:00:00+00:00,42611.8,42870,42200,42349.8,49631.941,-0.6148531627,670,1.572334424,Down,-39.7931357,2022-03-22,Low Range,4,S4
2022-03-23 00:00:00+00:00,42349.9,42518,41731.3,42000.1,68196.647,-0.8259759763,786.7,1.857619499,Down,37.40475514,2022-03-23,High Range,1,S1
2022-03-23 06:00:00+00:00,42000.1,42341.2,41852,42028.8,55168.206,0.06833317064,489.2,1.164759132,Up,-19.10422517,2022-03-23,High Range,2,S2
2022-03-23 12:00:00+00:00,42028.7,42754.8,41860.9,42149,107456.756,0.2862329789,893.9,2.126879965,Up,94.78022541,2022-03-23,High Range,3,S3
2022-03-23 18:00:00+00:00,42149,43051,42025,42867.9,51810.131,1.705615792,1026,2.434221452,Up,-51.78513392,2022-03-23,High Range,4,S4
2022-03-24 00:00:00+00:00,42867.8,43296,42622.2,42986.6,65081.209,0.2771310867,673.8,1.571809143,Up,25.61483197,2022-03-24,Low Range,1,S1
2022-03-24 06:00:00+00:00,42986.6,43500,42800,42949.5,75096.543,-0.08630596511,700,1.628414436,Down,15.38897964,2022-03-24,Low Range,2,S2
2022-03-24 12:00:00+00:00,42949.5,44200,42525,43790.5,152882.234,1.958113599,1675,3.899928986,Up,103.5809212,2022-03-24,Low Range,3,S3
2022-03-24 18:00:00+00:00,43790.5,44087.5,43741.8,43973.4,38380.071,0.4176704993,345.7,0.7894406321,Up,-74.89566315,2022-03-24,Low Range,4,S4
2022-03-25 00:00:00+00:00,43973.2,44444,43831.4,44047.2,50331.807,0.1682843186,612.6,1.393121265,Up,31.14047392,2022-03-25,Normal Range,1,S1
2022-03-25 06:00:00+00:00,44047.2,44644,43575.1,44554.5,89999.327,1.151719065,1068.9,2.426714978,Up,78.81203232,2022-03-25,Normal Range,2,S2
2022-03-25 12:00:00+00:00,44554.5,45142,44000,44328.8,165226.517,-0.5065706045,1142,2.563152992,Down,83.58639171,2022-03-25,Normal Range,3,S3
2022-03-25 18:00:00+00:00,44328.7,44600,44150,44290.6,43062.471,-0.08594883225,450,1.015143688,Down,-73.93731237,2022-03-25,Normal Range,4,S4
2022-03-26 00:00:00+00:00,44290.6,44500,44041,44478.8,31106.679,0.4249208636,459,1.036337281,Up,-27.76383176,2022-03-26,Normal Range,1,S1
2022-03-26 06:00:00+00:00,44478.9,44569.7,44300.1,44323.6,24801.825,-0.3491543181,269.6,0.6061300976,Down,-20.26848961,2022-03-26,Normal Range,2,S2
2022-03-26 12:00:00+00:00,44323.6,44424,44118.3,44344.6,40750.647,0.04737882302,305.7,0.6897002951,Up,64.305034,2022-03-26,Normal Range,3,S3
2022-03-26 18:00:00+00:00,44344.6,44785,44210.1,44489.2,44053.436,0.3260825444,574.9,1.296437447,Up,8.104874997,2022-03-26,Normal Range,4,S4
2022-03-27 00:00:00+00:00,44489.3,44987.4,44456.5,44617.5,37560.58,0.2881591754,530.9,1.193320641,Up,-14.73859156,2022-03-27,Low Range,1,S1
2022-03-27 06:00:00+00:00,44617.4,44738.2,44470,44556.5,21382.903,-0.1364938342,268.2,0.6011107774,Down,-43.07089241,2022-03-27,Low Range,2,S2
2022-03-27 12:00:00+00:00,44556.4,45100,44416,44894.5,71170.466,0.7588135487,684,1.535133,Up,232.8381839,2022-03-27,Low Range,3,S3
2022-03-27 18:00:00+00:00,44894.5,47047,44700,46820.8,139166.279,4.290726035,2347,5.22781187,Up,95.53936741,2022-03-27,Low Range,4,S4
2022-03-28 00:00:00+00:00,46820.9,47731.2,46651.2,47069.5,78011.291,0.5309594647,1080,2.306662196,Up,-43.94382636,2022-03-28,High Range,1,S1
2022-03-28 06:00:00+00:00,47069.3,47417,46755.2,47250,51749.928,0.3839020338,661.8,1.406011987,Up,-33.66354109,2022-03-28,High Range,2,S2
2022-03-28 12:00:00+00:00,47249.9,47948,47100.1,47574,92607.084,0.6859273776,847.9,1.794501152,Up,78.95113593,2022-03-28,High Range,3,S3
2022-03-28 18:00:00+00:00,47574.1,48200,46855,47121.9,95197.479,-0.9505171932,1345,2.827168564,Down,2.79718882,2022-03-28,High Range,4,S4
2022-03-29 00:00:00+00:00,47121.8,47661.4,47042.5,47616.2,43431.13,1.049195914,618.9,1.313404836,Up,-54.377857,2022-03-29,Normal Range,1,S1
2022-03-29 06:00:00+00:00,47616.2,47972.2,47320,47873.3,50761.463,0.5399422885,652.2,1.369701908,Up,16.87806189,2022-03-29,Normal Range,2,S2
2022-03-29 12:00:00+00:00,47873.4,48100,47112,47448.6,106210.036,-0.8873403602,988,2.063776544,Down,109.2335991,2022-03-29,Normal Range,3,S3
2022-03-29 18:00:00+00:00,47448.6,47880,46911,47418.5,58638.206,-0.06343706664,969,2.042209886,Down,-44.79033413,2022-03-29,Normal Range,4,S4
2022-03-30 00:00:00+00:00,47418.5,47548.9,46535,47487.2,62020.057,0.1448801628,1013.9,2.138195008,Up,5.767316619,2022-03-30,Low Range,1,S1
2022-03-30 06:00:00+00:00,47487.2,47585.4,47048,47318.1,46354.763,-0.3560959585,537.4,1.131673377,Down,-25.25843212,2022-03-30,Low Range,2,S2
2022-03-30 12:00:00+00:00,47318,47688,46850,47640.1,70555.144,0.6807134706,838,1.770996238,Up,52.20689188,2022-03-30,Low Range,3,S3
2022-03-30 18:00:00+00:00,47640,47688.6,46819.9,47053.2,56079.928,-1.231738035,868.7,1.823467674,Down,-20.51617385,2022-03-30,Low Range,4,S4
2022-03-31 00:00:00+00:00,47053.1,47408.7,46890,47083.6,33949.059,0.06482038378,518.7,1.102371576,Up,-39.46308383,2022-03-31,Low Range,1,S1
2022-03-31 06:00:00+00:00,47083.6,47385.5,47011.9,47146.5,32182.831,0.1335921637,373.6,0.7934822316,Up,-5.202583082,2022-03-31,Low Range,2,S2
2022-03-31 12:00:00+00:00,47146.5,47619.4,45632.1,45824.4,169871.473,-2.804237854,1987.3,4.215159132,Down,427.8325981,2022-03-31,Low Range,3,S3
2022-03-31 18:00:00+00:00,45824.3,45986.1,45185,45506,63834.247,-0.6946096285,801.1,1.7481991,Down,-62.42203245,2022-03-31,Low Range,4,S4
2022-04-01 00:00:00+00:00,45505.9,45638.9,44206.2,44624,109346.804,-1.937990458,1432.7,3.148382957,Down,71.2980244,2022-04-01,High Range,1,S1
2022-04-01 06:00:00+00:00,44623.9,45307.9,44549.4,45045.2,59392.137,0.9441129081,758.5,1.699761787,Up,-45.68461553,2022-04-01,High Range,2,S2
2022-04-01 12:00:00+00:00,45045.1,46700,44680.9,46449.2,153541.133,3.117098197,2019.1,4.482396531,Up,158.5209773,2022-04-01,High Range,3,S3
2022-04-01 18:00:00+00:00,46448.2,46583.1,46056.6,46266.2,38454.479,-0.3918343445,526.5,1.133520782,Down,-74.95493341,2022-04-01,High Range,4,S4
2022-04-02 00:00:00+00:00,46266.2,47236.8,46056.8,46534.9,59604.715,0.5807695467,1180,2.550458002,Up,55.00070876,2022-04-02,High Range,1,S1
2022-04-02 06:00:00+00:00,46535,46745.1,46420.2,46534.5,25419.055,-0.001074460084,324.9,0.6981841625,Down,-57.35395262,2022-04-02,High Range,2,S2
2022-04-02 12:00:00+00:00,46534.4,46947.8,46112.5,46350.5,71626.182,-0.3951915142,835.3,1.79501616,Down,181.781451,2022-04-02,High Range,3,S3
2022-04-02 18:00:00+00:00,46350.6,46400,45600,45794.6,69763.405,-1.199552972,800,1.7259755,Down,-2.600692858,2022-04-02,High Range,4,S4
2022-04-03 00:00:00+00:00,45792.3,46370.8,45501,46337.9,43161.322,1.191466688,869.8,1.899445977,Up,-38.13185867,2022-04-03,Normal Range,1,S1
2022-04-03 06:00:00+00:00,46338,46586.1,46068.5,46237.1,37668.018,-0.2177478527,517.6,1.117009798,Down,-12.72737661,2022-04-03,Normal Range,2,S2
2022-04-03 12:00:00+00:00,46237.1,46715,46169.6,46380,47507.029,0.3090591754,545.4,1.179572248,Up,26.12033105,2022-04-03,Normal Range,3,S3
2022-04-03 18:00:00+00:00,46380,47448,46222,46392.4,84252.644,0.02673566192,1226,2.643380768,Up,77.34774364,2022-04-03,Normal Range,4,S4
2022-04-04 00:00:00+00:00,46392.3,46445.6,45735,46215,56123.156,-0.3821754903,710.6,1.531719703,Down,-33.38706854,2022-04-04,High Range,1,S1
2022-04-04 06:00:00+00:00,46215,46288,45780,46149.9,46284.36,-0.1408633561,508,1.099210213,Down,-17.53072475,2022-04-04,High Range,2,S2
2022-04-04 12:00:00+00:00,46149.9,46350,45167,45373,79683.144,-1.683427266,1183,2.563385836,Down,72.15997801,2022-04-04,High Range,3,S3
2022-04-04 18:00:00+00:00,45372.6,46895.5,45094,46580.9,90705.881,2.663060966,1801.5,3.970457942,Up,13.83321045,2022-04-04,High Range,4,S4
2022-04-05 00:00:00+00:00,46580.9,46878,46404.8,46687.8,32586.617,0.2294932043,473.2,1.015867018,Up,-64.07441652,2022-04-05,Normal Range,1,S1
2022-04-05 06:00:00+00:00,46687.8,46749.7,46501,46673.4,27116.039,-0.0308431753,248.7,0.5326873402,Down,-16.78780587,2022-04-05,Normal Range,2,S2
2022-04-05 12:00:00+00:00,46673.3,47188,45560,45940.7,140360.16,-1.569634031,1628,3.488075624,Down,417.6278143,2022-04-05,Normal Range,3,S3
2022-04-05 18:00:00+00:00,45940.8,46099.9,45300,45477.4,57461.823,-1.008689444,799.9,1.741153833,Down,-59.06115881,2022-04-05,Normal Range,4,S4
2022-04-06 00:00:00+00:00,45477.5,45494.2,44349.7,45348.3,74148.831,-0.2840965313,1144.5,2.516629102,Down,29.04016463,2022-04-06,High Range,1,S1
2022-04-06 06:00:00+00:00,45348.3,45485.8,44630,44802.5,64136.628,-1.203573232,855.8,1.887171074,Down,-13.50284673,2022-04-06,High Range,2,S2
2022-04-06 12:00:00+00:00,44802.5,44977,43362.3,43803.3,148814.369,-2.230232688,1614.7,3.604039953,Down,132.0271172,2022-04-06,High Range,3,S3
2022-04-06 18:00:00+00:00,43803.3,44297.6,43100,43159.7,97259.547,-1.469295692,1197.6,2.734040586,Down,-34.6437124,2022-04-06,High Range,4,S4
2022-04-07 00:00:00+00:00,43159.8,43550.5,42685,43380.8,65522.182,0.5120505656,865.5,2.005338301,Up,-32.63161919,2022-04-07,High Range,1,S1
2022-04-07 06:00:00+00:00,43380.7,43824.4,43250,43739.9,45183.735,0.8280179896,574.4,1.324091128,Up,-31.04055204,2022-04-07,High Range,2,S2
2022-04-07 12:00:00+00:00,43739.9,43888,42996,43636.5,78555.43,-0.2363974312,892,2.039327936,Down,73.85776098,2022-04-07,High Range,3,S3
2022-04-07 18:00:00+00:00,43636.5,43816.3,43173,43417.1,40306.633,-0.5027900954,643.3,1.47422456,Down,-48.6902013,2022-04-07,High Range,4,S4
2022-04-08 00:00:00+00:00,43417.1,43677.8,43279.5,43631,26092.388,0.4926630291,398.3,0.9173804791,Up,-35.26527507,2022-04-08,Low Range,1,S1
2022-04-08 06:00:00+00:00,43631.1,43968.1,43238.3,43289.8,59606.212,-0.7822401911,729.8,1.672660098,Down,128.442916,2022-04-08,Low Range,2,S2
2022-04-08 12:00:00+00:00,43289.9,43956,42728,42983.9,132834.394,-0.7068623397,1228,2.836689389,Down,122.8532724,2022-04-08,Low Range,3,S3
2022-04-08 18:00:00+00:00,42983.9,43330,42074,42229.2,91562.835,-1.755773673,1256,2.922024293,Down,-31.06993434,2022-04-08,Low Range,4,S4
2022-04-09 00:00:00+00:00,42229.1,42630,42100.3,42557.2,37057.453,0.7769523859,529.7,1.254348305,Up,-59.52784446,2022-04-09,High Range,1,S1
2022-04-09 06:00:00+00:00,42557.2,42578.1,42300,42435.5,20153.144,-0.2859680618,278.1,0.6534734428,Down,-45.61648908,2022-04-09,High Range,2,S2
2022-04-09 12:00:00+00:00,42435.5,42600,42150,42557.2,35041.867,0.2867881844,450,1.060432892,Up,73.87791701,2022-04-09,High Range,3,S3
2022-04-09 18:00:00+00:00,42557.2,42796.7,42365,42727.7,27470.19,0.40063726,431.7,1.014399444,Up,-21.60751595,2022-04-09,High Range,4,S4
2022-04-10 00:00:00+00:00,42727.8,42888.2,42562.2,42636.3,20776.25,-0.2141462935,326,0.762969308,Down,-24.36801493,2022-04-10,Low Range,1,S1
2022-04-10 06:00:00+00:00,42636.2,42774.1,42419.9,42666.1,25480.643,0.07012820092,354.2,0.830749457,Up,22.64312857,2022-04-10,Low Range,2,S2
2022-04-10 12:00:00+00:00,42666.1,43338,42500.1,43074.1,51046.628,0.9562627004,837.9,1.963854207,Up,100.3349288,2022-04-10,Low Range,3,S3
2022-04-10 18:00:00+00:00,43074,43399.4,41838,42140.4,84600.949,-2.16743279,1561.4,3.624924548,Down,65.73268855,2022-04-10,Low Range,4,S4
2022-04-11 00:00:00+00:00,42140.3,42399.9,41650,42278.2,62523.647,0.3272401953,749.9,1.779531707,Up,-26.09580893,2022-04-11,Normal Range,1,S1
2022-04-11 06:00:00+00:00,42278.2,42338.5,40933.6,41055.1,104734.3,-2.892980307,1404.9,3.322989153,Down,67.51150169,2022-04-11,Normal Range,2,S2
2022-04-11 12:00:00+00:00,41055.1,41245.9,40210,40442,125552.591,-1.493358925,1035.9,2.523194439,Down,19.8772427,2022-04-11,Normal Range,3,S3
2022-04-11 18:00:00+00:00,40441.8,40597.2,39136.7,39505.6,146719.482,-2.314931581,1460.5,3.611362501,Down,16.85898382,2022-04-11,Normal Range,4,S4
2022-04-12 00:00:00+00:00,39505.6,40132.9,39250,40079.2,69608.125,1.451946053,882.9,2.234873031,Up,-52.55699921,2022-04-12,High Range,1,S1
2022-04-12 06:00:00+00:00,40079.1,40447.9,39800,40354.5,61855.977,0.6871411783,647.9,1.616553266,Up,-11.13684358,2022-04-12,High Range,2,S2
2022-04-12 12:00:00+00:00,40356,40700,39761.3,40002.3,131294.063,-0.8764495986,938.7,2.326048171,Down,112.2576821,2022-04-12,High Range,3,S3
2022-04-12 18:00:00+00:00,40002.3,40410,39224,40060.7,87125.466,0.1459916055,1186,2.964829522,Up,-33.6409705,2022-04-12,High Range,4,S4
2022-04-13 00:00:00+00:00,40060.7,40272,39569.8,40161.2,47250.009,0.2508693058,702.2,1.752840065,Up,-45.76785506,2022-04-13,Low Range,1,S1
2022-04-13 06:00:00+00:00,40161.3,40211,39657,39697.7,57977.013,-1.154345103,554,1.379437419,Down,22.70264964,2022-04-13,Low Range,2,S2
2022-04-13 12:00:00+00:00,39697.6,41400,39600.6,41020.2,162920.751,3.331687558,1799.4,4.532767724,Up,181.0092183,2022-04-13,Low Range,3,S3
2022-04-13 18:00:00+00:00,41020.2,41580,40960.5,41129.8,56763.158,0.2671854355,619.5,1.510231544,Up,-65.15903735,2022-04-13,Low Range,4,S4
2022-04-14 00:00:00+00:00,41129.8,41474.8,41041.9,41291.8,33370.303,0.3938750006,432.9,1.052521529,Up,-41.21133465,2022-04-14,High Range,1,S1
2022-04-14 06:00:00+00:00,41291.8,41348,40822.7,40913.5,48926.127,-0.9161625311,525.3,1.272165418,Down,46.61577091,2022-04-14,High Range,2,S2
2022-04-14 12:00:00+00:00,40913.5,41288,39750.1,39956.3,132881.515,-2.339570069,1537.9,3.758905985,Down,171.5962271,2022-04-14,High Range,3,S3
2022-04-14 18:00:00+00:00,39956.3,40000,39522,39915.9,46788.446,-0.1011104632,478,1.196306965,Down,-64.78934937,2022-04-14,High Range,4,S4
2022-04-15 00:00:00+00:00,39915.9,40250,39734.2,40107.1,36919.215,0.4790071125,515.8,1.292216886,Up,-21.09330795,2022-04-15,High Range,1,S1
2022-04-15 06:00:00+00:00,40107.1,40465.9,39930.9,40207.6,55629.023,0.2505790745,535,1.333928407,Up,50.67769724,2022-04-15,High Range,2,S2
2022-04-15 12:00:00+00:00,40207.6,40888,39849.2,40416.9,81560.65,0.520548354,1038.8,2.583591162,Up,46.6152839,2022-04-15,High Range,3,S3
2022-04-15 18:00:00+00:00,40416.3,40586.8,40241.2,40529.5,20571.783,0.2800850152,345.6,0.8551005411,Up,-74.77731847,2022-04-15,High Range,4,S4
2022-04-16 00:00:00+00:00,40529.6,40700,40350,40438,24958.728,-0.2260076586,350,0.8635663811,Down,21.32505967,2022-04-16,Low Range,1,S1
2022-04-16 06:00:00+00:00,40438.1,40496.5,40263,40403.3,23802.458,-0.08605745572,233.5,0.5774257445,Down,-4.632728078,2022-04-16,Low Range,2,S2
2022-04-16 12:00:00+00:00,40403.2,40569,39944.9,40131.5,50119.238,-0.6724714874,624.1,1.544679629,Down,110.5632872,2022-04-16,Low Range,3,S3
2022-04-16 18:00:00+00:00,40131.5,40697.3,40080.4,40361,28824.633,0.5718699774,616.9,1.537196467,Up,-42.48788659,2022-04-16,Low Range,4,S4
2022-04-17 00:00:00+00:00,40360.9,40428.5,40094.3,40345.9,24215.208,-0.03716468166,334.2,0.8280291074,Down,-15.99127038,2022-04-17,Low Range,1,S1
2022-04-17 06:00:00+00:00,40345.9,40520,40219.7,40454.6,21646.745,0.2694201889,300.3,0.7443135486,Up,-10.60681783,2022-04-17,Low Range,2,S2
2022-04-17 12:00:00+00:00,40454.6,40574.1,40023,40083.8,51140.987,-0.9165830338,551.1,1.362267826,Down,136.2525497,2022-04-17,Low Range,3,S3
2022-04-17 18:00:00+00:00,40083.8,40437.3,39510,39649.1,73328.884,-1.084478019,927.3,2.31340342,Down,43.38574263,2022-04-17,Low Range,4,S4
2022-04-18 00:00:00+00:00,39649.1,39870,38465.7,38890.3,84548.737,-1.913788711,1404.3,3.541820621,Down,15.30072788,2022-04-18,Low Range,1,S1
2022-04-18 06:00:00+00:00,38890.3,39099,38752,38975.3,50210.342,0.2185634978,347,0.8922533382,Up,-40.6137291,2022-04-18,Low Range,2,S2
2022-04-18 12:00:00+00:00,38975.4,40398.2,38975.3,40189.5,130152.961,3.115041796,1422.9,3.650764328,Up,159.2154441,2022-04-18,Low Range,3,S3
2022-04-18 18:00:00+00:00,40189.4,41310,40189.4,40785.6,97523.279,1.483475742,1120.6,2.788297412,Up,-25.07025714,2022-04-18,Low Range,4,S4
2022-04-19 00:00:00+00:00,40785.7,41306,40575,40651.9,46336.13,-0.3280561569,731,1.792294848,Down,-52.48710823,2022-04-19,High Range,1,S1
